UNT_NAM	UNT_ADD	UNT_TEL	UNT_ID	UNT_ID_TYP	UNT_LVL	ADR_PRV	ADR_CTY	ADR_DST	PRD_TYP	DTA_SRC	CRE_DTE	BBK_NBR	ACT_IND	PRS_INF
大连腾飞达蜡业有限公司	 	 	 	 	BLK	 	大连	 	?	BLKS	2020/10/27	411	Y	洗钱
东莞团贷网互联网科技服务有限公司	?	?	?	?	BLK	广东	东莞	?	DF	BLKM	2019/5/14	769	Y	P2P暴雷
武汉大大资产管理有限公司	?	?	?	?	BLK	?	武汉	?	?	BLKM	2020/7/17	127	Y	工商非正常经营
优信速办（青岛）财税事务有限公司	?	?	?	?	BLK	山东	青岛	?	CMG	BLKM	2020/4/29	532	QZ	养公积金
火凤(中国)国际集团有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	222	Y	洗钱
宁波甬德堡印务有限公司	 	 	 	 	BLK	 	宁波	 	?	BLKS	2020/10/27	574	Y	洗钱
海生活科技发展（北京）有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
深圳市乐奇资产管理有限公司	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/7/17	755	Y	洗钱
山东金朵朵电子商务有限公司	 	 	 	 	BLK	 	潍坊	 	?	BLKS	2020/10/27	536	Y	洗钱
南京卓鸿健康咨询有限公司	 	 	 	 	BLK	 	南京	 	?	BLKS	2020/10/27	125	Y	洗钱
MIGA INVESTMENTS AND SERVICES LTD	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	134	Y	洗钱
成都乾弘成科技有限公司	 	 	 	 	BLK	 	成都	 	?	BLKS	2020/10/27	128	Y	洗钱
大连海杰电脑科技有限公司	 	 	 	 	BLK	 	大连	 	?	BLKS	2020/10/27	411	Y	洗钱
北京知行炼达资产管理有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/10/27	110	Y	洗钱
重庆聚源道极商贸有限公司	 	 	 	 	BLK	 	重庆	 	?	BLKS	2020/10/27	123	Y	洗钱
深圳市丰源芯科技产业控股有限公司	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/10/27	755	Y	洗钱
DANDONG TAICO MINERALS CO., LIMITED	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	215	Y	洗钱
北京乐融多源信息技术有限公司客户资金汇总账户	?	?	?	?	BLK	北京	北京	?	DF	BLKM	2019/5/14	110	Y	挪用贷款
杭州贵浩机电设备有限公司	 	 	 	 	BLK	 	杭州	 	?	BLKS	2020/10/27	571	Y	洗钱
安徽誉满天贸易有限公司	 	 	 	 	BLK	 	合肥	 	?	BLKS	2020/10/27	551	Y	洗钱
北京佳瑞利昌商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/10/27	110	Y	洗钱
北京华财元立投资管理有限公司	 	 	 	 	BLK	 	南京	 	?	BLKS	2020/10/27	125	Y	洗钱
湖州文冉贸易有限公司	 	 	 	 	BLK	 	湖州	 	?	BLKS	2020/10/27	572	Y	洗钱
中心集中封存户工商银行	?	?	?	?	BLK	广东	深圳	?	CMG	BLKM	2020/3/23	755	QZ	养公积金
香港天高国际经济发展有限公司	 	 	 	 	BLK	 	丽江	 	?	BLKS	2020/10/27	888	Y	洗钱
湖州大彦贸易有限公司	 	 	 	 	BLK	 	湖州	 	?	BLKS	2020/10/27	572	Y	洗钱
福建唯酷信息工程有限公司	 	 	 	 	BLK	 	福州	 	?	BLKS	2020/10/27	591	Y	洗钱
厦门纺鲜智贸易有限公司	 	 	 	 	BLK	 	厦门	 	?	BLKS	2020/10/27	592	Y	洗钱
众祥石化有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	274	Y	洗钱
洛阳尚德太阳能电力有限公司	?	?	?	?	BLK	?	洛阳	?	DF	BLKS	2020/5/29	379	Y	4_对公违约25级
青岛嘉逸鑫辰商贸有限公司	?	?	?	?	BLK	山东	青岛	?	CMG	BLKM	2020/4/28	532	QZ	养公积金
马鞍山名轩网络科技有限公司	 	 	 	 	BLK	 	马鞍山	 	?	BLKS	2020/10/27	555	Y	洗钱
南阳蹦哒逗商贸有限公司	?	?	?	?	BLK	河南	郑州	?	DF	BLKM	2019/5/14	371	QZ	养代发
成都汇港信息技术有限公司	 	 	 	 	BLK	 	成都	 	?	BLKS	2020/10/27	128	Y	洗钱
西安瑞联世通汽车贸易有限公司	 	 	 	 	BLK	 	西安	 	VIP	BLKS	2020/10/27	129	Y	洗钱
GLOBE CERTIFICATION SERVICES LIMITED	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	211	Y	洗钱
广州善渔贸易有限公司	?	?	?	?	BLK	广东	广州	?	CMG	BLKM	2020/3/23	120	QZ	养公积金
宜信博诚保险销售服务（北京）股份有限公司海南分公司海口财富广场营业部	 	 	 	 	BLK	 	海口	 	?	BLKS	2020/10/27	898	Y	洗钱
合九铁路有限责任公司	?	?	?	?	BLK	?	合肥	?	?	BLKM	2020/8/23		Y	工商非正常经营
泉州万罗建材有限公司	 	 	 	 	BLK	 	泉州	 	?	BLKS	2020/10/27	595	Y	洗钱
北京豪利友诚商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/10/27	110	Y	洗钱
大观实业有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	271	Y	洗钱
三明市瑞通建材有限公司	 	 	 	 	BLK	 	三明	 	?	BLKS	2020/10/27	598	Y	洗钱
宜信普惠信息咨询(北京)有限公司南昌分公司	 	 	 	 	BLK	 	南昌	 	?	BLKS	2020/10/27	791	Y	洗钱
安徽富垠投资管理有限公司	 	 	 	 	BLK	 	合肥	 	?	BLKS	2020/10/27	551	Y	洗钱
重庆北资圈农业科技有限责任公司	?	?	?	?	BLK	重庆	重庆	?	CMG	BLKM	2019/9/2	123	QZ	养个税
广东国矿贵金属经营有限公司	 	 	 	 	BLK	 	广州	 	?	BLKS	2020/10/27	120	Y	洗钱
杭州榛果科技有限公司	 	 	 	 	BLK	 	杭州	 	?	BLKS	2020/10/27	571	Y	洗钱
宜信普惠信息咨询（北京）有限公司营口分公司	 	 	 	 	BLK	 	营口	 	?	BLKS	2020/10/27	417	Y	洗钱
金华奈斯服装有限公司	 	 	 	 	BLK	 	金华	 	?	BLKS	2020/10/27	579	Y	洗钱
厦门跨博投资咨询有限公司	 	 	 	 	BLK	 	厦门	 	?	BLKS	2020/10/27	592	Y	洗钱
VOGUE LEATHER PRODUCTS CO.,LTD.	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	225	Y	洗钱
吉盛科技有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	222	Y	洗钱
宜信普惠信息咨询（北京）有限公司苏州园区分公司	 	 	 	 	BLK	 	苏州	 	?	BLKS	2020/10/27	512	Y	洗钱
恒顺国际商贸有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	271	Y	洗钱
宜信普诚信用管理（北京）有限公司苏州分公司	 	 	 	 	BLK	 	苏州	 	?	BLKS	2020/7/17	512	Y	洗钱
青岛嘉宏物业服务有限公司	?	?	?	?	BLK	?	青岛	?	CMG	BLKM	2020/5/29	532	QZ	养公积金
济南市房地产开发服务中心	?	?	?	?	BLK	?	济南	?	CMG	BLKS	2020/5/29	531	Y	3_对公红色预警
北京振戎融通通信技术有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/10/27	110	Y	洗钱
武汉市时代天宇置业有限公司	?	?	?	?	BLK	?	武汉	?	CMG	BLKS	2020/5/29	127	Y	3_对公红色预警
中铁大桥局集团有限公司海外工程分公司	?	?	?	?	BLK	?	武汉	?	?	BLKM	2020/7/17	127	Y	工商非正常经营
日照系用办公用品有限公司	 	 	 	 	BLK	 	日照	 	?	BLKS	2020/10/27	603	Y	洗钱
中大科贸国际有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	231	Y	洗钱
宁波东甘贸易有限公司	 	 	 	 	BLK	 	宁波	 	?	BLKS	2020/10/27	574	Y	洗钱
宜信普惠信息咨询（北京）有限公司爱建分公司	 	 	 	 	BLK	 	哈尔滨	 	?	BLKS	2020/10/27	451	Y	洗钱
SINO ENERGY AND RESOURCES LIMITED	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	252	Y	洗钱
中国重汽山东坤达进出口有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	231	Y	洗钱
鑫时光（天津）矿产资源经营有限公司	 	 	 	 	BLK	 	南京	 	?	BLKS	2020/7/17	125	Y	洗钱
金凤凰实业发展有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	216	Y	洗钱
朝鲜陆佚娱编辑社沈阳办事处	 	 	 	 	BLK	 	沈阳	 	?	BLKS	2020/10/27	124	Y	洗钱
湖南润娱影视文化传媒有限公司	 	 	 	 	BLK	 	长沙	 	?	BLKS	2020/7/17	731	Y	洗钱
中赢卓信财富投资管理（北京）有限公司烟台分公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	535	Y	洗钱
大连华阳密封股份有限公司	?	?	?	?	BLK	?	大连	?	CMG	BLKS	2020/5/29	411	Y	3_对公红色预警
宜信博诚保险销售服务（北京）股份有限公司温州分公司	 	 	 	 	BLK	 	温州	 	?	BLKS	2020/10/27	577	Y	洗钱
香港盛华国际贸易有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	222	Y	洗钱
高能实业(中国)有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	291	Y	洗钱
太原市雅信贸易有限公司	 	 	 	 	BLK	 	太原	 	?	BLKS	2020/7/17	351	Y	洗钱
香港西蒙有限公司上海代表处	 	 	 	 	BLK	 	上海	 	?	BLKS	2020/7/17	121	Y	洗钱
北京宏铭伟创商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/10/27	110	Y	洗钱
曲靖翰飞商贸有限公司	 	 	 	 	BLK	 	曲靖	 	?	BLKS	2020/10/27	874	Y	洗钱
UNIQUE ONE DEVELOPMENT LIMITED	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	215	Y	洗钱
深圳市和泰年酒店有限公司	?	?	?	?	BLK	广东	深圳	?	CMG	BLKM	2019/12/20	755	QZ	伪造公积金账户
甘肃瓜牛电子商务有限公司	 	 	 	 	BLK	 	兰州	 	?	BLKS	2020/10/27	931	Y	洗钱
腾邦集团有限公司	?	?	?	?	BLK	?	深圳	?	CMG	BLKS	2020/5/29	755	Y	3_对公红色预警
贵州经明通信工程维护有限公司	 	 	 	 	BLK	 	遵义	 	?	BLKS	2020/10/27	850	Y	洗钱
晋江市陈埭镇仪枫家具店	 	 	 	 	BLK	 	泉州	 	?	BLKS	2020/10/27	595	Y	洗钱
北京秀春华佳商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/10/27	110	Y	洗钱
西安市长安区华苹劳务有限公司	 	 	 	 	BLK	 	西安	 	?	BLKS	2020/10/27	129	Y	洗钱
STANDART CONCEPTS LIMITED	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	221	Y	洗钱
深圳市钻哥购珠宝有限公司	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/10/27	755	Y	洗钱
鞍山达仁投资有限公司	 	 	 	 	BLK	 	鞍山	 	?	BLKS	2020/10/27	412	Y	洗钱
南安市溪美实飞贸易商行	 	 	 	 	BLK	 	泉州	 	?	BLKS	2020/10/27	595	Y	洗钱
辽宁靠谱不动产经纪有限公司北四路店	 	 	 	 	BLK	 	沈阳	 	?	BLKS	2020/10/27	124	Y	洗钱
广州市波西诺贸易有限公司	 	 	 	 	BLK	 	广州	 	?	BLKS	2020/10/27	120	Y	洗钱
泰盛昌贸易香港有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	221	Y	洗钱
晋江市池店陈贻伟酒商行	 	 	 	 	BLK	 	泉州	 	?	BLKS	2020/10/27	595	Y	洗钱
SPS STEEL INTERNATIONAL CO., LTD.	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	211	Y	洗钱
青岛华鲁文化产品交易中心有限公司	 	 	 	 	BLK	 	青岛	 	?	BLKS	2020/10/27	532	Y	洗钱
杭州五千年网络科技有限公司	 	 	 	 	BLK	 	杭州	 	?	BLKS	2020/10/27	571	Y	洗钱
快汇实业有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	292	Y	洗钱
广州冠明电子科技有限公司	?	?	?	?	BLK	广东	广州	?	CMG	BLKM	2020/3/23	120	QZ	养公积金
南通里空装饰工程有限公司	 	 	 	 	BLK	 	南通	 	?	BLKS	2020/10/27	513	Y	洗钱
深圳市中金网金融服务有限公司	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/10/27	755	Y	洗钱
南通中庸网络科技有限公司	 	 	 	 	BLK	 	南通	 	?	BLKS	2020/10/27	513	Y	洗钱
成都於菟信息技术有限公司	 	 	 	 	BLK	 	成都	 	?	BLKS	2020/10/27	128	Y	洗钱
南京市建邺区勇斐鞋店	 	 	 	 	BLK	 	南京	 	?	BLKS	2020/10/27	125	Y	洗钱
MINGZHENG INTERNATIONAL TRADING LIMITED	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	224	Y	洗钱
宜信普惠信息咨询（北京）有限公司上海莘庄分公司	 	 	 	 	BLK	 	上海	 	?	BLKS	2020/10/27	121	Y	洗钱
时益贸易有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	271	Y	洗钱
浙江兆丰和元生物科技有限公司	 	 	 	 	BLK	 	杭州	 	?	BLKS	2020/10/27	571	Y	洗钱
天强物流(中国)有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	255	Y	洗钱
香港金达贸易有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	215	Y	洗钱
青岛恒丰嘉业企业管理咨询有限公司	?	?	?	?	BLK	山东	青岛	?	CMG	BLKM	2020/4/28	532	QZ	养公积金
北京博亚天成科技有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/10/27	110	Y	洗钱
湖南联合商品交易市场有限公司	 	 	 	 	BLK	 	长沙	 	?	BLKS	2020/10/27	731	Y	洗钱
United Company RUSAL Plc	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/10/27	755	Y	洗钱
赣州蔬区文化传媒有限公司	 	 	 	 	BLK	 	赣州	 	?	BLKS	2020/10/27	797	Y	洗钱
康佰贸易有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	220	Y	洗钱
深圳市盈泰合科技有限公司	?	?	?	?	BLK	广东	深圳	?	CMG	BLKM	2019/12/20	755	QZ	伪造公积金账户
宜信普惠信息咨询（北京）有限公司汉阳分公司	 	 	 	 	BLK	 	武汉	 	?	BLKS	2020/10/27	127	Y	洗钱
湖州泽科贸易有限公司	 	 	 	 	BLK	 	湖州	 	?	BLKS	2020/7/17	572	Y	洗钱
安徽盾兵贸易有限公司	 	 	 	 	BLK	 	合肥	 	?	BLKS	2020/10/27	551	Y	洗钱
安徽存爱科技有限公司	 	 	 	 	BLK	 	合肥	 	?	BLKS	2020/10/27	551	Y	洗钱
广西龙币网络科技有限公司	 	 	 	 	BLK	 	南宁	 	?	BLKS	2020/10/27	771	Y	洗钱
西北大宗商品交易中心有限公司	 	 	 	 	BLK	 	银川	 	?	BLKS	2020/10/27	951	Y	洗钱
都江堰市国有资产投资经营公司	?	?	?	?	BLK	?	成都	?	?	BLKM	2020/10/28		Y	失信被执行人
永安市华汇贸易有限公司	 	 	 	 	BLK	 	三明	 	?	BLKS	2020/10/27	598	Y	洗钱
宜信普惠信息咨询（北京）有限公司中山第二分公司	 	 	 	 	BLK	 	中山	 	?	BLKS	2020/10/27	760	Y	洗钱
香港金域发展有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	211	Y	洗钱
GENRAL TRADING EXPORT LIMITED	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	279	Y	洗钱
山西信富成商贸有限公司	 	 	 	 	BLK	 	太原	 	?	BLKS	2020/10/27	351	Y	洗钱
天津浩然莫森国际贸易有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	222	Y	洗钱
宜信普惠信息咨询（北京）有限公司南岗分公司	 	 	 	 	BLK	 	哈尔滨	 	?	BLKS	2020/10/27	451	Y	洗钱
日照知之电脑服务有限公司	 	 	 	 	BLK	 	日照	 	?	BLKS	2020/10/27	603	Y	洗钱
哈尔滨推颖商贸有限公司	 	 	 	 	BLK	 	哈尔滨	 	?	BLKS	2020/10/27	451	Y	洗钱
广西南宁纵强信息科技有限公司	 	 	 	 	BLK	 	南宁	 	?	BLKS	2020/10/27	771	Y	洗钱
沈阳圣运医疗器械有限公司	 	 	 	 	BLK	 	沈阳	 	?	BLKS	2020/10/27	124	Y	洗钱
见免科技（杭州）有限公司	 	 	 	 	BLK	 	杭州	 	?	BLKS	2020/10/27	571	Y	洗钱
青岛达保利国际贸易有限公司	?	?	?	?	BLK	山东	青岛	?	CMG	BLKM	2020/4/29	532	QZ	养公积金
宜信普惠信息咨询（北京）有限公司吴江分公司	 	 	 	 	BLK	 	苏州	 	?	BLKS	2020/10/27	512	Y	洗钱
长春建工集团有限公司	?	?	?	?	BLK	?	长春	?	?	BLKM	2020/10/28		Y	黑名单单位
卓佳工贸有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	292	Y	洗钱
北京卡尔维京商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/10/27	110	Y	洗钱
上海旭磊金融信息服务有限公司常州分公司	 	 	 	 	BLK	 	常州	 	?	BLKS	2020/10/27	519	Y	洗钱
丹东市宏达电子有限责任公司	 	 	 	 	BLK	 	丹东	 	?	BLKS	2020/10/27	415	Y	洗钱
大连龙港船务有限公司	 	 	 	 	BLK	 	大连	 	?	BLKS	2020/10/27	411	Y	洗钱
(久悬)亚赫逊贸易（深圳）有限公司	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/10/27	755	Y	洗钱
重庆莲伟义贸易有限公司	?	?	?	?	BLK	重庆	重庆	?	CMG	BLKM	2019/9/2	123	QZ	养个税
厦门翊学合网络科技有限公司	 	 	 	 	BLK	 	厦门	 	?	BLKS	2020/10/27	592	Y	洗钱
中坤泽惠科技河北有限公司	 	 	 	 	BLK	 	石家庄	 	?	BLKS	2020/10/27	311	Y	洗钱
北京智诚欣华科技有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/10/27	110	Y	洗钱
安徽荣之恒贸易有限公司	 	 	 	 	BLK	 	合肥	 	?	BLKS	2020/7/17	551	Y	洗钱
海南劲峰钱包信息技术有限公司	 	 	 	 	BLK	 	海口	 	?	BLKS	2020/10/27	898	Y	洗钱
北京永汇顺泰商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/10/27	110	Y	洗钱
合肥烨铁悦商贸有限公司	 	 	 	 	BLK	 	合肥	 	?	BLKS	2020/7/17	551	Y	洗钱
光彩玖玖（湖北）金融服务股份有限公司	 	 	 	 	BLK	 	武汉	 	?	BLKS	2020/10/27	127	Y	洗钱
青岛宗铭财税服务有限公司	?	?	?	?	BLK	山东	青岛	?	CMG	BLKM	2020/4/29	532	QZ	养公积金
哈尔滨磊堡商务服务有限公司	 	 	 	 	BLK	 	哈尔滨	 	?	BLKS	2020/10/27	451	Y	洗钱
宜信普诚信用管理（北京）有限公司天津武清分公司	 	 	 	 	BLK	 	滨海	 	?	BLKS	2020/10/27	122	Y	洗钱
深圳市北斗安全服务有限公司	?	?	?	?	BLK	广东	深圳	?	CMG	BLKM	2020/3/23	755	QZ	养公积金
天元（营口）气雾剂灌装有限公司	 	 	 	 	BLK	 	营口	 	?	BLKS	2020/10/27	417	Y	洗钱
广西三祺投资有限公司	?	?	?	?	BLK	?	南宁	?	?	BLKM	2020/8/23		Y	公积金集中断缴
深圳聚蓝科技有限公司	?	?	?	?	BLK	广东	深圳	?	CMG	BLKM	2019/12/20	755	QZ	伪造公积金账户
深圳市宇焘装饰设计工程有限公司	?	?	?	?	BLK	广东	深圳	?	CMG	BLKM	2019/12/20	755	QZ	伪造公积金账户
淮北市市场服务中心	?	?	?	?	BLK	?	淮北	?	?	BLKM	2020/8/23		Y	工商非正常经营
大连瑞恒国际货运代理有限公司	 	 	 	 	BLK	 	大连	 	?	BLKS	2020/10/27	411	Y	洗钱
西安吉源房地产集团开发有限公司	 	 	 	 	BLK	 	西安	 	?	BLKS	2020/10/27	129	Y	洗钱
广西佰泓润软件技术开发有限公司	 	 	 	 	BLK	 	南宁	 	?	BLKS	2020/7/17	771	Y	洗钱
上海纳金投资管理有限公司	 	 	 	 	BLK	 	上海	 	?	BLKS	2020/10/27	121	Y	洗钱
南京本链信息科技有限公司	 	 	 	 	BLK	 	南京	 	?	BLKS	2020/7/17	125	Y	洗钱
厦门市晖盈网络科技有限公司	 	 	 	 	BLK	 	厦门	 	?	BLKS	2020/10/27	592	Y	洗钱
北京华煤诺亚科技有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/10/27	110	Y	洗钱
山西博毅文贸易有限公司	 	 	 	 	BLK	 	太原	 	?	BLKS	2020/10/27	351	Y	洗钱
中煤京闽(莆田)工贸有限公司	 	 	 	 	BLK	 	福州	 	?	BLKS	2020/10/27	591	Y	洗钱
USE CHEMICAL CO., LIMITED	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	271	Y	洗钱
广州弘明物流有限公司	 	 	 	 	BLK	 	广州	 	?	BLKS	2020/7/17	120	Y	洗钱
漳州市丽昇贸易有限公司	 	 	 	 	BLK	 	漳州	 	?	BLKS	2020/10/27	596	Y	洗钱
青岛阳光宇润国际贸易有限公司	?	?	?	?	BLK	山东	青岛	?	CMG	BLKM	2020/4/28	532	QZ	养公积金
厦门尔鸿禾商贸有限公司	 	 	 	 	BLK	 	厦门	 	?	BLKS	2020/7/17	592	Y	洗钱
丹东旭成工贸有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	215	Y	洗钱
杭州满复网络科技有限公司	 	 	 	 	BLK	 	杭州	 	?	BLKS	2020/10/27	571	Y	洗钱
ORIENTAL CARBON CO., LIMITED	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	211	Y	洗钱
辽宁靠谱文化传媒有限公司	 	 	 	 	BLK	 	沈阳	 	?	BLKS	2020/10/27	124	Y	洗钱
宜信普惠信息咨询（北京）有限公司威海分公司	 	 	 	 	BLK	 	烟台	 	?	BLKS	2020/10/27	631	Y	洗钱
伊朗JABER	 	 	 	 	BLK	 	佛山	 	?	BLKS	2020/10/27	757	Y	洗钱
青岛迦美汇房地产经纪有限公司	?	?	?	?	BLK	?	青岛	?	CMG	BLKM	2020/5/29	532	QZ	养公积金
广西科驰金科技有限公司	 	 	 	 	BLK	 	南宁	 	?	BLKS	2020/10/27	771	Y	洗钱
武汉钢铁集团汉阳钢厂有限公司	?	?	?	?	BLK	?	武汉	?	?	BLKM	2020/7/17	127	Y	工商非正常经营
黑龙江省富贵人区块链技术有限公司	 	 	 	 	BLK	 	大庆	 	?	BLKS	2020/10/27	459	Y	洗钱
重庆泰川贸易有限公司	?	?	?	?	BLK	重庆	重庆	?	CMG	BLKM	2019/9/2	123	QZ	养个税
青岛好家园清洁服务有限公司	?	?	?	?	BLK	山东	青岛	?	CMG	BLKM	2020/4/28	532	QZ	养公积金
宜信普惠信息咨询（北京）有限公司南宁分公司	 	 	 	 	BLK	 	南宁	 	?	BLKS	2020/10/27	771	Y	洗钱
深圳市蓝地实业发展有限公司	?	?	?	?	BLK	广东	深圳	?	DF	BLKM	2019/8/30	755	Y	经营困难,拖欠工资
宜信普惠信息咨询（北京）有限公司西湖区分公司	 	 	 	 	BLK	 	南昌	 	?	BLKS	2020/10/27	791	Y	洗钱
天津金裕道贵金属经营有限公司	 	 	 	 	BLK	 	天津	 	?	BLKS	2020/10/27	122	Y	洗钱
南京海纳电子商务有限公司	 	 	 	 	BLK	 	南京	 	?	BLKS	2020/10/27	125	Y	洗钱
东莞市莞城卫军服装店	 	 	 	 	BLK	 	东莞	 	?	BLKS	2020/10/27	769	Y	洗钱
哈尔滨市劳动和社会保障事务所有限公司	?	?	?	?	BLK	?	西安	?	?	BLKM	2020/7/17	129	Y	失信被执行人
厦门晖钏铎商贸有限公司	 	 	 	 	BLK	 	厦门	 	?	BLKS	2020/10/27	592	Y	洗钱
南通卡威汽车销售服务有限公司	 	 	 	 	BLK	 	南通	 	?	BLKS	2020/10/27	513	Y	洗钱
宜信普惠信息咨询（北京）有限公司广州海珠分公司	 	 	 	 	BLK	 	广州	 	?	BLKS	2020/10/27	120	Y	洗钱
深圳市天问福德健康管理股份有限公司	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/10/27	755	Y	洗钱
东启国际有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	222	Y	洗钱
宁波高新区祺胜贸易有限公司	 	 	 	 	BLK	 	杭州	 	?	BLKS	2020/10/27	571	Y	洗钱
河南悦付电子科技有限公司	 	 	 	 	BLK	 	郑州	 	?	BLKS	2020/10/27	371	Y	洗钱
兰婷国际贸易（大连）有限公司	 	 	 	 	BLK	 	大连	 	?	BLKS	2020/10/27	411	Y	洗钱
吉林省阳之康医药科技推广服务有限公司	?	?	?	?	BLK	?	长春	?	?	BLKM	2020/8/23		Y	黑名单单位
BLUE SEA BUSINESS COMPANY LIMITED	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	215	Y	洗钱
北京华益欣顺商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/10/27	110	Y	洗钱
漳州市银淳贸易有限公司	 	 	 	 	BLK	 	漳州	 	?	BLKS	2020/7/17	596	Y	洗钱
湖南纬德大宗商品现货交易中心有限公司	 	 	 	 	BLK	 	长沙	 	?	BLKS	2020/10/27	731	Y	洗钱
江苏雨润肉类产业集团有限公司	?	?	?	?	BLK	?	南京	?	DF	BLKS	2020/5/29	125	Y	3_对公红色预警
成都鸿朔信息技术有限公司	 	 	 	 	BLK	 	成都	 	VIP	BLKS	2020/10/27	128	Y	洗钱
无锡西姆莱斯石油专用管制造有限公司	?	?	?	?	BLK	?	无锡	?	CMG	BLKS	2020/5/29	511	Y	4_对公违约25级
New  Energy Ltd	 	 	 	 	BLK	 	临沂	 	?	BLKS	2020/10/27	539	Y	洗钱
中国抽纱广东进出口公司	 	 	 	 	BLK	 	广州	 	?	BLKS	2020/7/17	120	Y	洗钱
西安市第三医院	?	?	?	?	BLK	?	西安	?	?	BLKM	2020/7/17	129	Y	单位风险集中
安徽赏永花贸易有限公司	 	 	 	 	BLK	 	合肥	 	?	BLKS	2020/10/27	551	Y	洗钱
福建省智睿盛凯化工有限公司	 	 	 	 	BLK	 	福州	 	?	BLKS	2020/10/27	591	Y	洗钱
合伙人时代（北京）网络科技发展有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/10/27	110	Y	洗钱
宜信普惠信息咨询(北京)有限公司榆林分公司	 	 	 	 	BLK	 	榆林	 	?	BLKS	2020/10/27	912	Y	洗钱
山西博爱医院	?	?	?	?	BLK	?	太原	?	?	BLKM	2020/7/17	351	Y	工商非正常经营
大连德荣海运有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	211	Y	洗钱
无锡密米西贸易有限公司	 	 	 	 	BLK	 	莆田	 	?	BLKS	2020/10/27	594	Y	洗钱
青岛赛奥卡物流有限公司	 	 	 	 	BLK	 	青岛	 	?	BLKS	2020/10/27	532	Y	洗钱
大连运星健康管理有限公司	 	 	 	 	BLK	 	大连	 	?	BLKS	2020/10/27	411	Y	洗钱
